month,temp,prec
Jan,-12.5,35
Feb,-12.5,29
Mar,-7.7,29
Apr,-1.1,26
May,5.6,32
Jun,12.4,47
Jul,14.8,58
Aug,12.7,67
Sep,7.3,57
Oct,1.5,51
Nov,-4.8,45
Dec,-10.4,36
