month,temp,prec
Jan,-7.5,20
Feb,-4.7,25
Mar,2.2,55
Apr,9.8,83
May,16.1,102
Jun,21.3,124
Jul,23.8,101
Aug,22.3,100
Sep,17.6,87
Oct,11.2,64
Nov,3.1,43
Dec,-4.8,28
