month,temp,prec
Jan,2.4,50
Feb,3.2,53
Mar,5.7,65
Apr,7.7,73
May,11.4,101
Jun,15.4,100
Jul,18.2,65
Aug,18,89
Sep,15.3,82
Oct,10.6,72
Nov,6.1,71
Dec,2.9,66
