month,temp,prec
Jan,2.5,63
Feb,3.6,65
Mar,5.8,72
Apr,9,76
May,13.5,69
Jun,17.2,56
Jul,20.2,44
Aug,20.1,55
Sep,16.7,75
Oct,11.9,86
Nov,7.1,105
Dec,3.7,86
