month,temp,prec
Jan,1.8,160
Feb,3.7,152
Mar,7.7,182
Apr,12.5,143
May,16.6,138
Jun,20.4,120
Jul,22.4,146
Aug,22,127
Sep,18.6,122
Oct,13,109
Nov,8,132
Dec,3.6,148
