month,temp,prec
Jan,-3.4,48
Feb,-3.7,36
Mar,-0.8,35
Apr,3.6,38
May,9.2,46
Jun,13.7,51
Jul,15.3,74
Aug,14.2,71
Sep,10.3,66
Oct,6.1,58
Nov,1.3,60
Dec,-2.3,54
