month,temp,prec
Jan,10.6,62
Feb,12.4,62
Mar,16.3,54
Apr,20.7,80
May,23.9,119
Jun,27.3,106
Jul,28.5,71
Aug,28.8,70
Sep,26.1,108
Oct,21.4,85
Nov,16.3,76
Dec,12.1,62
