month,temp,prec
Jan,-9.6,51
Feb,-8.1,41
Mar,-6.2,54
Apr,-1.8,60
May,3.5,76
Jun,8.4,72
Jul,12.3,52
Aug,11.7,49
Sep,6.8,57
Oct,2,41
Nov,-5,47
Dec,-9.1,46
