month,temp,prec
Jan,2.8,277
Feb,3.1,232
Mar,5.6,207
Apr,9.5,91
May,13.4,36
Jun,18.1,3
Jul,19.8,1
Aug,21.2,1
Sep,18.2,6
Oct,14.7,43
Nov,10.4,125
Dec,5.4,230
