month,temp,prec
Jan,-1.5,59
Feb,-0.6,84
Mar,4.4,123
Apr,9.8,131
May,14,76
Jun,20.1,22
Jul,21.8,34
Aug,21.3,30
Sep,17.3,25
Oct,12.3,29
Nov,6.4,24
Dec,1.3,47
