month,temp,prec
Jan,-0.4,84
Feb,1.7,90
Mar,6.8,114
Apr,12.2,107
May,17,122
Jun,21.4,103
Jul,23.6,134
Aug,22.9,105
Sep,19.3,91
Oct,12.9,74
Nov,7.3,98
Dec,2.1,108
