month,temp,prec
Jan,6.7,67
Feb,7.2,43
Mar,8.7,18
Apr,10.8,11
May,13.1,36
Jun,15.2,168
Jul,14.7,300
Aug,14.6,274
Sep,13.8,233
Oct,11.3,86
Nov,9.2,40
Dec,7.2,108
