month,temp,prec
Jan,-3.5,58
Feb,-1.7,57
Mar,3.9,86
Apr,10.2,95
May,16.1,108
Jun,21,95
Jul,23.1,100
Aug,22.2,84
Sep,18.4,69
Oct,11.9,68
Nov,5.5,80
Dec,-0.7,75
