month,temp,prec
Jan,-0.3,127
Feb,0.1,116
Mar,3.2,135
Apr,9.6,149
May,14.5,165
Jun,18.5,249
Jul,22.7,260
Aug,23.8,178
Sep,19.6,235
Oct,13.3,141
Nov,7.8,107
Dec,2.6,110
