month,temp,prec
Jan,0.9,87
Feb,3.6,90
Mar,8.8,126
Apr,14.8,115
May,19.8,126
Jun,24.4,87
Jul,26.7,92
Aug,25.5,83
Sep,21.6,95
Oct,15.3,74
Nov,9,115
Dec,3.2,108
