month,temp,prec
Jan,-1.8,77
Feb,-0.7,78
Mar,2.6,68
Apr,6.1,75
May,10.3,94
Jun,13.8,103
Jul,16.1,94
Aug,15.4,114
Sep,12.7,85
Oct,8,75
Nov,2.9,91
Dec,-0.5,81
