month,temp,prec
Jan,13.5,77
Feb,14.6,88
Mar,17.4,99
Apr,20.4,69
May,23.9,97
Jun,26.3,168
Jul,27.2,181
Aug,27.2,171
Sep,25.8,149
Oct,22,73
Nov,17.8,55
Dec,14.5,68
