month,temp,prec
Jan,19.4,70
Feb,19.8,89
Mar,18.6,86
Apr,16.3,105
May,13.8,114
Jun,11.7,128
Jul,10.7,131
Aug,11.4,127
Sep,12.7,97
Oct,14.2,89
Nov,16.1,91
Dec,17.7,92
