month,temp,prec
Jan,6.4,17
Feb,7.7,14
Mar,11.2,10
Apr,15.5,16
May,18.7,41
Jun,20.9,58
Jul,20.8,88
Aug,20,97
Sep,18,93
Oct,15,42
Nov,10.9,16
Dec,7.7,16
