month,temp,prec
Jan,2.1,66
Feb,2.7,56
Mar,5.4,65
Apr,8.7,60
May,12.8,73
Jun,15.7,81
Jul,17.4,83
Aug,17.4,79
Sep,14.8,66
Oct,10.9,66
Nov,5.8,74
Dec,3.2,74
