month,temp,prec
Jan,-3.3,23
Feb,-2,26
Mar,-0.1,32
Apr,3.3,29
May,8,32
Jun,13.1,25
Jul,17.6,21
Aug,16.6,24
Sep,12.2,22
Oct,7.2,21
Nov,1,25
Dec,-2.8,23
