month,temp,prec
Jan,-6.1,28
Feb,-4.6,26
Mar,-1.9,34
Apr,2.4,23
May,7.3,26
Jun,12.5,17
Jul,16.1,41
Aug,14.9,52
Sep,11,36
Oct,5.8,29
Nov,-0.9,27
Dec,-5.2,29
