month,temp,prec
Jan,-6.50038554184815,103.043892362455
Feb,-3.82435170444141,82.6766755675035
Mar,-0.475038111022441,75.0960797495068
Apr,4.01589970627842,58.9711351662194
May,8.41752184405335,71.6868705497895
Jun,12.5234418906679,70.9872066922663
Jul,15.9101490524159,47.2801860371883
Aug,15.7284326892932,50.92192345561
Sep,10.925886090872,44.7393585417693
Oct,4.80317216118888,53.7088168024648
Nov,-2.10099980437493,102.733422737244
Dec,-5.99855078472446,117.12899672948
