month,temp,prec
Jan,-2.2,53
Feb,-0.2,43
Mar,1.8,46
Apr,5,34
May,9,37
Jun,13.4,30
Jul,17.6,10
Aug,17,15
Sep,13.1,18
Oct,8.1,33
Nov,2,53
Dec,-1.6,57
