month,temp,prec
Jan,4.54,107.11
Feb,6.42,95.7
Mar,11.09,111.47
Apr,15.69,75.42
May,20.03,103.59
Jun,23.92,109.38
Jul,25.96,133.07
Aug,25.31,119.53
Sep,21.99,97.59
Oct,15.79,89.02
Nov,11.23,78.35
Dec,6.54,86.61
