month,temp,prec
Jan,-9,153
Feb,-7,105
Mar,-5.1,89
Apr,-1.7,65
May,2.4,58
Jun,6.4,53
Jul,10.2,36
Aug,10.4,43
Sep,6.6,53
Oct,1.6,76
Nov,-5.2,140
Dec,-8.7,162
