month,temp,prec
Jan,-1.5,110
Feb,0.2,98
Mar,4.1,97
Apr,7.8,99
May,12.4,101
Jun,15.7,80
Jul,18,67
Aug,17.9,69
Sep,14.7,90
Oct,9.8,110
Nov,4.2,138
Dec,0.3,127
