month,temp,prec
Jan,-16.17,20.85
Feb,-12.1,14.29
Mar,-4.15,29.5
Apr,4.47,41.32
May,11.83,71.63
Jun,16.79,104.92
Jul,19.22,103
Aug,17.79,95.86
Sep,12.15,77.74
Oct,5.77,67.22
Nov,-3.7,33.2
Dec,-12.99,20.73
