month,temp,prec
Jan,-7.3,85
Feb,-5.4,63
Mar,-2.3,57
Apr,2.2,43
May,6.9,42
Jun,11.3,41
Jul,15.5,16
Aug,14.8,21
Sep,10.1,30
Oct,5,39
Nov,-1.6,73
Dec,-6.7,84
