month,temp,prec
Jan,-11.1,29
Feb,-8.8,32
Mar,-1.8,50
Apr,6.1,53
May,10.6,61
Jun,14.8,36
Jul,17.6,25
Aug,16.9,12
Sep,12,11
Oct,5.4,32
Nov,-1.7,30
Dec,-7.6,32
