month,temp,prec
Jan,-4.7,90
Feb,-3.5,82
Mar,1.5,101
Apr,7.6,109
May,13.4,119
Jun,18.1,112
Jul,20.7,111
Aug,19.8,113
Sep,15.8,109
Oct,9.8,97
Nov,4.4,115
Dec,-2,97
