month,temp,prec
Jan,-11.2,28
Feb,-9,32
Mar,-2,49
Apr,6,53
May,10.5,61
Jun,14.7,37
Jul,17.6,26
Aug,16.6,13
Sep,11.8,11
Oct,5.3,32
Nov,-1.8,30
Dec,-7.9,31
