month,temp,prec
Jan,-5.7,39
Feb,-4.4,38
Mar,1.1,58
Apr,7.9,74
May,14.4,70
Jun,19.5,87
Jul,22,73
Aug,20.8,84
Sep,16.7,78
Oct,10.4,58
Nov,4,65
Dec,-2.7,58
