month,temp,prec
Jan,-18.9,6
Feb,-17.2,7
Mar,-11.2,12
Apr,-3.7,14
May,1.3,17
Jun,6.1,4
Jul,10.2,9
Aug,10.1,9
Sep,5.2,8
Oct,-1.3,4
Nov,-8.1,2
Dec,-14.6,5
