month,temp,prec
Jan,-4.3,163
Feb,-2,107
Mar,0.2,87
Apr,3.2,59
May,7.1,40
Jun,11.1,37
Jul,14.8,17
Aug,14.9,26
Sep,11.1,37
Oct,6,74
Nov,-0.4,142
Dec,-3.7,164
