month,temp,prec
Jan,4,34
Feb,5.2,30
Mar,7.8,38
Apr,10.8,30
May,15.2,37
Jun,20,26
Jul,24.2,9
Aug,23.8,17
Sep,19.3,29
Oct,13.5,33
Nov,8.3,37
Dec,4.7,30
