month,temp,prec
Jan,-3.2,63
Feb,-1.9,63
Mar,3.3,84
Apr,9.1,86
May,14.5,97
Jun,19.1,93
Jul,21.4,98
Aug,20.6,83
Sep,16.7,82
Oct,10.5,77
Nov,5,80
Dec,-0.7,70
