month,temp,prec
Jan,-2.7,93
Feb,-1.4,86
Mar,3.7,111
Apr,8.9,110
May,14.1,119
Jun,18.3,124
Jul,20.3,130
Aug,19.8,114
Sep,16.4,98
Oct,10.3,85
Nov,5,95
Dec,-0.3,100
