month,temp,prec
Jan,-3.7,113
Feb,-3.1,103
Mar,-0.6,107
Apr,2.4,124
May,6.7,144
Jun,10.1,169
Jul,12.4,160
Aug,11.9,174
Sep,9.5,124
Oct,5.5,109
Nov,0.6,125
Dec,-2.2,120
