month,temp,prec
Jan,-3.3,66
Feb,-1.7,65
Mar,4,90
Apr,9.4,95
May,14.9,107
Jun,19.4,105
Jul,21.6,114
Aug,20.9,97
Sep,17.5,81
Oct,11.1,71
Nov,5.4,86
Dec,-0.5,78
