month,temp,prec
Jan,-7.7,67
Feb,-6.2,61
Mar,-0.3,70
Apr,6.4,76
May,12.9,89
Jun,17.9,80
Jul,20.7,85
Aug,19.4,91
Sep,14.9,81
Oct,8.8,81
Nov,2.8,88
Dec,-4.6,80
