month,temp,prec
Jan,-4.9,8
Feb,-4.3,15
Mar,-1.6,27
Apr,1.5,43
May,5.4,60
Jun,8.3,98
Jul,9.2,168
Aug,8.8,158
Sep,7.6,79
Oct,3.9,60
Nov,-0.7,15
Dec,-3.5,8
