month,temp,prec
Jan,-12.7,30
Feb,-11.9,23
Mar,-7.8,21
Apr,-2.9,22
May,3,29
Jun,8.8,45
Jul,11.5,74
Aug,9.7,66
Sep,4.7,44
Oct,-0.9,37
Nov,-7.4,33
Dec,-11.3,31
