month,temp,prec
Jan,-9.7,25
Feb,-7.2,21
Mar,-2.7,23
Apr,2.5,23
May,7.9,24
Jun,12.8,24
Jul,15.7,44
Aug,14.7,49
Sep,10.8,33
Oct,5.3,27
Nov,-1.9,22
Dec,-8.2,28
