month,temp,prec
Jan,3.3,211
Feb,3.6,198
Mar,6.6,205
Apr,10.9,113
May,14.8,49
Jun,18.4,20
Jul,19.9,5
Aug,21,5
Sep,18.8,23
Oct,15.3,58
Nov,10.6,100
Dec,5.5,252
