month,temp,prec
Jan,-16.6,66
Feb,-14.9,67
Mar,-8.8,107
Apr,-0.9,96
May,3.5,105
Jun,7.7,48
Jul,11.2,31
Aug,10.6,14
Sep,5.8,15
Oct,-0.6,54
Nov,-7.2,63
Dec,-12.5,76
