month,temp,prec
Jan,-13.71,16.21
Feb,-9.67,12.07
Mar,-2.34,28.2
Apr,6.77,44.02
May,14.29,67.74
Jun,19.27,85.78
Jul,21.89,85.81
Aug,20.62,68.24
Sep,14.78,60.78
Oct,7.73,51.33
Nov,-2.14,19.81
Dec,-10.37,10.66
