month,temp,prec
Jan,-9.3,59
Feb,-8.6,41
Mar,-3.7,52
Apr,3.3,58
May,9.7,72
Jun,14.8,85
Jul,18,78
Aug,17.4,90
Sep,13,98
Oct,7.4,86
Nov,0.5,76
Dec,-6,67
