month,temp,prec
Jan,-4.3,39
Feb,-1.9,31
Mar,0.4,33
Apr,4.1,28
May,8.7,35
Jun,13.3,33
Jul,17.9,13
Aug,16.9,16
Sep,11.8,20
Oct,6.7,25
Nov,0.6,41
Dec,-3.7,41
