month,temp,prec
Jan,3.6,44
Feb,6.2,55
Mar,10.5,82
Apr,16,85
May,20.2,128
Jun,24.4,90
Jul,26.8,96
Aug,26.1,77
Sep,22.4,90
Oct,16.4,80
Nov,10.2,74
Dec,5.3,67
