month,temp,prec
Jan,2.1,68
Feb,3.1,63
Mar,5.3,65
Apr,8.6,66
May,13.2,60
Jun,16.8,53
Jul,19.9,43
Aug,19.9,52
Sep,16.5,68
Oct,11.8,89
Nov,7.4,102
Dec,3.7,88
