month,temp,prec
Jan,7.9,98
Feb,9.6,96
Mar,13.8,109
Apr,17.8,77
May,22,106
Jun,25.4,139
Jul,27,151
Aug,26.5,152
Sep,23.8,105
Oct,18.4,77
Nov,13.6,61
Dec,9.6,87
