month,temp,prec
Jan,-9.9,63
Feb,-8.8,58
Mar,-3.5,67
Apr,3.7,76
May,10.5,86
Jun,15.3,95
Jul,17.7,97
Aug,16.5,115
Sep,12.4,97
Oct,6.4,85
Nov,0.3,90
Dec,-6.8,76
