month,temp,prec
Jan,-10.8,48
Feb,-8.9,48
Mar,-2.5,75
Apr,5.2,68
May,9.6,73
Jun,13.9,32
Jul,17.1,20
Aug,16.1,9
Sep,11.3,9
Oct,4.8,38
Nov,-1.9,42
Dec,-7.4,52
