month,temp,prec
Jan,-11.2,4
Feb,-8.4,4
Mar,-3.7,8
Apr,1.3,12
May,5.4,43
Jun,8.5,88
Jul,10.9,97
Aug,10.2,79
Sep,6.9,71
Oct,1.2,23
Nov,-6.1,3
Dec,-10.3,2
