month,temp,prec
Jan,0.9,95
Feb,3.3,110
Mar,8.8,130
Apr,14.4,123
May,19.2,122
Jun,23.6,99
Jul,25.5,109
Aug,24.7,92
Sep,21.1,93
Oct,14.8,82
Nov,8.9,120
Dec,3.4,128
