month,temp,prec
Jan,-7.8,100
Feb,-7.7,75
Mar,-3.4,72
Apr,3.4,67
May,8.3,82
Jun,12,85
Jul,16.5,123
Aug,18.5,138
Sep,14.9,150
Oct,8.8,126
Nov,1.5,125
Dec,-4.1,117
