month,temp,prec
Jan,0.4,62
Feb,2,71
Mar,4.4,78
Apr,7.7,78
May,10.1,52
Jun,15.2,27
Jul,20.3,12
Aug,19.8,13
Sep,15.2,36
Oct,9.8,67
Nov,5.2,82
Dec,1.5,83
