month,temp,prec
Jan,-2.6,105
Feb,-1.6,86
Mar,0.7,87
Apr,4.1,82
May,9,80
Jun,12.6,51
Jul,15.3,45
Aug,15,44
Sep,11.5,55
Oct,7.1,98
Nov,2.8,124
Dec,-1,113
