month,temp,prec
Jan,-0.1,32
Feb,3,37
Mar,8,79
Apr,14.2,90
May,19.1,136
Jun,23.7,127
Jul,26.6,89
Aug,26,91
Sep,21.3,115
Oct,15.3,93
Nov,8,70
Dec,2.1,45
