month,temp,prec
Jan,-0.840745337605484,8.48881742112786
Feb,1.79254701734881,10.8061377700394
Mar,5.03158972950081,15.4569955631598
Apr,9.76406324222337,20.0244518241309
May,14.6305594390335,43.4812021588788
Jun,19.5722797441058,49.2203710799991
Jul,22.1204461125484,72.4858338086136
Aug,20.7104274865691,80.8900137512323
Sep,16.9963233092346,47.2258332256911
Oct,11.5005815815681,23.7005544014705
Nov,4.7898859671658,14.536650364358
Dec,0.370136283588483,10.4444687998216
