month,temp,prec
Jan,-11.3,57
Feb,-9.8,43
Mar,-7.2,42
Apr,-2.1,37
May,2.9,47
Jun,7.2,49
Jul,11,29
Aug,10.4,33
Sep,6,35
Oct,1.3,30
Nov,-5.8,45
Dec,-11.1,58
