month,temp,prec
Jan,3.97373790025155,87.8850312070015
Feb,3.86531919414318,65.9276743831158
Mar,5.71736562124616,69.5990483272552
Apr,7.87671250723692,55.2251328116364
May,11.1061519266806,63.5850736458831
Jun,14.1737413171137,59.9923371057649
Jul,16.1669892078462,57.4247426550765
Aug,15.8301785270873,71.9043450963508
Sep,13.6165897206156,75.6978463801449
Oct,10.5587844339214,78.5399941781429
Nov,6.57545690024094,81.6213380288606
Dec,4.74377683792603,93.4576285970841
