month,temp,prec
Jan,0.3,60
Feb,1.9,62
Mar,4.2,73
Apr,7.5,67
May,10.5,44
Jun,15.5,21
Jul,20.6,11
Aug,20.3,13
Sep,15.4,34
Oct,9.9,61
Nov,4.7,76
Dec,1.4,77
